ncrs,time,latitude,longitude,nv,crs,lat_bnds,lon_bnds,NDVI,TIMEOFDAY,QA,MASK,NDVI_smth1,NDVI_smth1_ds,NDVI_smth2,NDVI_smth2_dl
0,1982-01-24,41.02499771118164,-104.2249984741211,0,-32767.0,41.05,-104.25,0.0993,2019-12-30 19:51:00.001373291,16514.0,1.0,0.12579006414795754,0.12579006414795754,0.1422578688955069,0.12590700605149913
0,1982-01-24,41.02499771118164,-104.2249984741211,1,-32767.0,40.999996,-104.2,0.0993,2019-12-30 19:51:00.001373291,16514.0,1.0,0.12579006414795754,0.12579006414795754,0.1422578688955069,0.12590700605149913
0,1982-01-24,41.02499771118164,-104.17499542236328,0,-32767.0,41.05,-104.2,0.0993,2019-12-30 19:51:00.001373291,16514.0,1.0,0.10605702120787369,0.10605702120787369,0.11758340766026475,0.11365529217848166
0,1982-01-24,41.02499771118164,-104.17499542236328,1,-32767.0,40.999996,-104.149994,0.0993,2019-12-30 19:51:00.001373291,16514.0,1.0,0.10605702120787369,0.10605702120787369,0.11758340766026475,0.11365529217848166
0,1982-01-24,41.02499771118164,-104.125,0,-32767.0,41.05,-104.15,0.1217,2019-12-30 19:51:00.001373291,16514.0,1.0,0.13470687594838485,0.13470687594838485,0.1352612075595137,0.11894229543323036
0,1982-01-24,41.02499771118164,-104.125,1,-32767.0,40.999996,-104.1,0.1217,2019-12-30 19:51:00.001373291,16514.0,1.0,0.13470687594838485,0.13470687594838485,0.1352612075595137,0.11894229543323036
0,1982-01-24,41.02499771118164,-104.07499694824219,0,-32767.0,41.05,-104.1,0.1458,2019-12-30 19:51:00.001373291,16514.0,1.0,0.14579999446868896,0.14579999446868896,0.1358660641695622,0.12073518361383109
0,1982-01-24,41.02499771118164,-104.07499694824219,1,-32767.0,40.999996,-104.049995,0.1458,2019-12-30 19:51:00.001373291,16514.0,1.0,0.14579999446868896,0.14579999446868896,0.1358660641695622,0.12073518361383109
0,1982-01-24,41.02499771118164,-104.02499389648438,0,-32767.0,41.05,-104.049995,0.1458,2019-12-30 19:51:00.001373291,16514.0,1.0,0.16209579487549938,0.16209579487549938,0.16091657906695905,0.12524820679428525
0,1982-01-24,41.02499771118164,-104.02499389648438,1,-32767.0,40.999996,-103.99999,0.1458,2019-12-30 19:51:00.001373291,16514.0,1.0,0.16209579487549938,0.16209579487549938,0.16091657906695905,0.12524820679428525
0,1982-01-25,41.224998474121094,-104.2249984741211,0,-32767.0,41.25,-104.25,0.17729999,2019-12-30 21:19:47.999725341,16518.0,1.0,0.17729999125003815,0.17729999125003815,0.15502625095983183,0.12910721644188064
0,1982-01-25,41.224998474121094,-104.2249984741211,1,-32767.0,41.199997,-104.2,0.17729999,2019-12-30 21:19:47.999725341,16518.0,1.0,0.17729999125003815,0.17729999125003815,0.15502625095983183,0.12910721644188064
0,1982-01-25,41.224998474121094,-104.17499542236328,0,-32767.0,41.25,-104.2,0.18259999,2019-12-30 21:19:47.999725341,16518.0,1.0,0.1825999915599823,0.1825999915599823,0.15231807927505933,0.1292996198512796
0,1982-01-25,41.224998474121094,-104.17499542236328,1,-32767.0,41.199997,-104.149994,0.18259999,2019-12-30 21:19:47.999725341,16518.0,1.0,0.1825999915599823,0.1825999915599823,0.15231807927505933,0.1292996198512796
0,1982-01-25,41.224998474121094,-104.125,0,-32767.0,41.25,-104.15,0.1821,2019-12-30 21:19:47.999725341,16514.0,1.0,0.18209999799728394,0.18209999799728394,0.1607922614938533,0.13245605846200628
0,1982-01-25,41.224998474121094,-104.125,1,-32767.0,41.199997,-104.1,0.1821,2019-12-30 21:19:47.999725341,16514.0,1.0,0.18209999799728394,0.18209999799728394,0.1607922614938533,0.13245605846200628
0,1982-01-25,41.224998474121094,-104.07499694824219,0,-32767.0,41.25,-104.1,0.1734,2019-12-30 21:19:47.999725341,16514.0,1.0,0.17339999973773956,0.17339999973773956,0.15497498577269722,0.12802655999284657
0,1982-01-25,41.224998474121094,-104.07499694824219,1,-32767.0,41.199997,-104.049995,0.1734,2019-12-30 21:19:47.999725341,16514.0,1.0,0.17339999973773956,0.17339999973773956,0.15497498577269722,0.12802655999284657
0,1982-01-25,41.224998474121094,-104.02499389648438,0,-32767.0,41.25,-104.049995,0.15619999,2019-12-30 21:19:47.999725341,16514.0,1.0,0.15619999170303345,0.15619999170303345,0.16020856220416743,0.13237855454341868
0,1982-01-25,41.224998474121094,-104.02499389648438,1,-32767.0,41.199997,-103.99999,0.15619999,2019-12-30 21:19:47.999725341,16514.0,1.0,0.15619999170303345,0.15619999170303345,0.16020856220416743,0.13237855454341868
0,1982-01-25,41.17499923706055,-104.2249984741211,0,-32767.0,41.2,-104.25,0.17469999,2019-12-30 21:19:47.999725341,16518.0,1.0,0.17469999194145203,0.17469999194145203,0.1569763583570714,0.1376997778570421
0,1982-01-25,41.17499923706055,-104.2249984741211,1,-32767.0,41.149998,-104.2,0.17469999,2019-12-30 21:19:47.999725341,16518.0,1.0,0.17469999194145203,0.17469999194145203,0.1569763583570714,0.1376997778570421
0,1982-01-25,41.17499923706055,-104.17499542236328,0,-32767.0,41.2,-104.2,0.1901,2019-12-30 21:19:47.999725341,16514.0,1.0,0.19009999930858612,0.19009999930858612,0.1609366012101943,0.12986951395812077
0,1982-01-25,41.17499923706055,-104.17499542236328,1,-32767.0,41.149998,-104.149994,0.1901,2019-12-30 21:19:47.999725341,16514.0,1.0,0.19009999930858612,0.19009999930858612,0.1609366012101943,0.12986951395812077
0,1982-01-25,41.17499923706055,-104.125,0,-32767.0,41.2,-104.15,0.19299999,2019-12-30 21:19:47.999725341,16514.0,1.0,0.19299998879432678,0.19299998879432678,0.16206058244165145,0.13692977580877827
0,1982-01-25,41.17499923706055,-104.125,1,-32767.0,41.149998,-104.1,0.19299999,2019-12-30 21:19:47.999725341,16514.0,1.0,0.19299998879432678,0.19299998879432678,0.16206058244165145,0.13692977580877827
0,1982-01-25,41.17499923706055,-104.07499694824219,0,-32767.0,41.2,-104.1,0.1874,2019-12-30 21:19:47.999725341,16514.0,1.0,0.1873999983072281,0.1873999983072281,0.15711601741679723,0.12317861209157202
0,1982-01-25,41.17499923706055,-104.07499694824219,1,-32767.0,41.149998,-104.049995,0.1874,2019-12-30 21:19:47.999725341,16514.0,1.0,0.1873999983072281,0.1873999983072281,0.15711601741679723,0.12317861209157202
0,1982-01-25,41.17499923706055,-104.02499389648438,0,-32767.0,41.2,-104.049995,0.16499999,2019-12-30 21:19:47.999725341,16514.0,1.0,0.16499999165534973,0.16499999165534973,0.16127782383724898,0.12509686909064033
0,1982-01-25,41.17499923706055,-104.02499389648438,1,-32767.0,41.149998,-103.99999,0.16499999,2019-12-30 21:19:47.999725341,16514.0,1.0,0.16499999165534973,0.16499999165534973,0.16127782383724898,0.12509686909064033
0,1982-01-25,41.124996185302734,-104.2249984741211,0,-32767.0,41.149998,-104.25,0.19139999,2019-12-30 21:19:47.999725341,16516.0,1.0,0.19139999151229858,0.19139999151229858,0.16315330130741132,0.12940537198650995
0,1982-01-25,41.124996185302734,-104.2249984741211,1,-32767.0,41.099995,-104.2,0.19139999,2019-12-30 21:19:47.999725341,16516.0,1.0,0.19139999151229858,0.19139999151229858,0.16315330130741132,0.12940537198650995
0,1982-01-25,41.124996185302734,-104.17499542236328,0,,,,,,,,0.15484654884662757,0.15484654884662757,0.16235586769387972,0.13635562148705668
0,1982-01-25,41.124996185302734,-104.17499542236328,1,,,,,,,,0.15484654884662757,0.15484654884662757,0.16235586769387972,0.13635562148705668
0,1982-01-25,41.124996185302734,-104.125,0,-32767.0,41.149998,-104.15,0.2003,2019-12-30 21:19:47.999725341,16514.0,1.0,0.20029999315738678,0.20029999315738678,0.1772617764356755,0.14321385575754625
0,1982-01-25,41.124996185302734,-104.125,1,-32767.0,41.099995,-104.1,0.2003,2019-12-30 21:19:47.999725341,16514.0,1.0,0.20029999315738678,0.20029999315738678,0.1772617764356755,0.14321385575754625
0,1982-01-25,41.124996185302734,-104.07499694824219,0,-32767.0,41.149998,-104.1,0.1978,2019-12-30 21:19:47.999725341,16514.0,1.0,0.19779999554157257,0.19779999554157257,0.16925008503046293,0.1435500157168134
0,1982-01-25,41.124996185302734,-104.07499694824219,1,-32767.0,41.099995,-104.049995,0.1978,2019-12-30 21:19:47.999725341,16514.0,1.0,0.19779999554157257,0.19779999554157257,0.16925008503046293,0.1435500157168134
0,1982-01-25,41.124996185302734,-104.02499389648438,0,-32767.0,41.149998,-104.049995,0.18169999,2019-12-30 21:19:47.999725341,16516.0,1.0,0.1816999912261963,0.1816999912261963,0.1662211450145067,0.1279422389219448
0,1982-01-25,41.124996185302734,-104.02499389648438,1,-32767.0,41.099995,-103.99999,0.18169999,2019-12-30 21:19:47.999725341,16516.0,1.0,0.1816999912261963,0.1816999912261963,0.1662211450145067,0.1279422389219448
0,1982-01-25,41.07499694824219,-104.2249984741211,0,,,,,,,,0.14038856052773793,0.14038856052773793,0.15276506792605854,0.122535501563988
0,1982-01-25,41.07499694824219,-104.2249984741211,1,,,,,,,,0.14038856052773793,0.14038856052773793,0.15276506792605854,0.122535501563988
0,1982-01-25,41.07499694824219,-104.17499542236328,0,-32767.0,41.1,-104.2,0.1713,2019-12-30 21:19:47.999725341,16516.0,1.0,0.1712999939918518,0.1712999939918518,0.13073377979011813,0.11802728471419506
0,1982-01-25,41.07499694824219,-104.17499542236328,1,-32767.0,41.049995,-104.149994,0.1713,2019-12-30 21:19:47.999725341,16516.0,1.0,0.1712999939918518,0.1712999939918518,0.13073377979011813,0.11802728471419506
0,1982-01-25,41.07499694824219,-104.125,0,-32767.0,41.1,-104.15,0.1748,2019-12-30 21:19:47.999725341,16516.0,1.0,0.17479999363422394,0.17479999363422394,0.15839202649564246,0.12791849984259146
0,1982-01-25,41.07499694824219,-104.125,1,-32767.0,41.049995,-104.1,0.1748,2019-12-30 21:19:47.999725341,16516.0,1.0,0.17479999363422394,0.17479999363422394,0.15839202649564246,0.12791849984259146
0,1982-01-25,41.07499694824219,-104.07499694824219,0,-32767.0,41.1,-104.1,0.1654,2019-12-30 21:19:47.999725341,16518.0,1.0,0.16539999842643738,0.16539999842643738,0.15962772124960134,0.13228817027019138
0,1982-01-25,41.07499694824219,-104.07499694824219,1,-32767.0,41.049995,-104.049995,0.1654,2019-12-30 21:19:47.999725341,16518.0,1.0,0.16539999842643738,0.16539999842643738,0.15962772124960134,0.13228817027019138
0,1982-01-25,41.07499694824219,-104.02499389648438,0,-32767.0,41.1,-104.049995,0.1581,2019-12-30 21:19:47.999725341,16514.0,1.0,0.15809999406337738,0.15809999406337738,0.12703650778350128,0.128344126826587
0,1982-01-25,41.07499694824219,-104.02499389648438,1,-32767.0,41.049995,-103.99999,0.1581,2019-12-30 21:19:47.999725341,16514.0,1.0,0.15809999406337738,0.15809999406337738,0.12703650778350128,0.128344126826587
0,1982-01-25,41.02499771118164,-104.2249984741211,0,-32767.0,41.05,-104.25,0.1538,2019-12-30 21:19:47.999725341,16516.0,1.0,0.15379999577999115,0.15379999577999115,0.14493562535254526,0.12590673817950346
0,1982-01-25,41.02499771118164,-104.2249984741211,1,-32767.0,40.999996,-104.2,0.1538,2019-12-30 21:19:47.999725341,16516.0,1.0,0.15379999577999115,0.15379999577999115,0.14493562535254526,0.12590673817950346
0,1982-01-25,41.02499771118164,-104.17499542236328,0,-32767.0,41.05,-104.2,0.1524,2019-12-30 21:19:47.999725341,16516.0,1.0,0.15240000188350677,0.15240000188350677,0.11461125751172997,0.11369237171135305
0,1982-01-25,41.02499771118164,-104.17499542236328,1,-32767.0,40.999996,-104.149994,0.1524,2019-12-30 21:19:47.999725341,16516.0,1.0,0.15240000188350677,0.15240000188350677,0.11461125751172997,0.11369237171135305
0,1982-01-25,41.02499771118164,-104.125,0,-32767.0,41.05,-104.15,0.15709999,2019-12-30 21:19:47.999725341,16516.0,1.0,0.15709999203681946,0.15709999203681946,0.13274340306258015,0.11897071500457036
0,1982-01-25,41.02499771118164,-104.125,1,-32767.0,40.999996,-104.1,0.15709999,2019-12-30 21:19:47.999725341,16516.0,1.0,0.15709999203681946,0.15709999203681946,0.13274340306258015,0.11897071500457036
0,1982-01-25,41.02499771118164,-104.07499694824219,0,-32767.0,41.05,-104.1,0.1655,2019-12-30 21:19:47.999725341,16518.0,1.0,0.1655000001192093,0.1655000001192093,0.1349504452131151,0.12070629060837115
0,1982-01-25,41.02499771118164,-104.07499694824219,1,-32767.0,40.999996,-104.049995,0.1655,2019-12-30 21:19:47.999725341,16518.0,1.0,0.1655000001192093,0.1655000001192093,0.1349504452131151,0.12070629060837115
0,1982-01-25,41.02499771118164,-104.02499389648438,0,-32767.0,41.05,-104.049995,0.1718,2019-12-30 21:19:47.999725341,16514.0,1.0,0.17180000245571136,0.17180000245571136,0.15964576590435828,0.12511428062886834
0,1982-01-25,41.02499771118164,-104.02499389648438,1,-32767.0,40.999996,-103.99999,0.1718,2019-12-30 21:19:47.999725341,16514.0,1.0,0.17180000245571136,0.17180000245571136,0.15964576590435828,0.12511428062886834
0,1982-01-26,41.224998474121094,-104.2249984741211,0,-32767.0,41.25,-104.25,0.1964,2019-12-30 21:07:47.996978759,16514.0,1.0,0.1964000016450882,0.1964000016450882,0.1503785798483693,0.1291110516969599
0,1982-01-26,41.224998474121094,-104.2249984741211,1,-32767.0,41.199997,-104.2,0.1964,2019-12-30 21:07:47.996978759,16514.0,1.0,0.1964000016450882,0.1964000016450882,0.1503785798483693,0.1291110516969599
0,1982-01-26,41.224998474121094,-104.17499542236328,0,-32767.0,41.25,-104.2,0.19319999,2019-12-30 21:07:47.996978759,16514.0,1.0,0.1931999921798706,0.1931999921798706,0.1471209420394019,0.12933380911476383
0,1982-01-26,41.224998474121094,-104.17499542236328,1,-32767.0,41.199997,-104.149994,0.19319999,2019-12-30 21:07:47.996978759,16514.0,1.0,0.1931999921798706,0.1931999921798706,0.1471209420394019,0.12933380911476383
0,1982-01-26,41.224998474121094,-104.125,0,-32767.0,41.25,-104.15,0.2052,2019-12-30 21:07:47.996978759,16518.0,1.0,0.20520000159740448,0.20520000159740448,0.15571031315948264,0.1325346481091225
0,1982-01-26,41.224998474121094,-104.125,1,-32767.0,41.199997,-104.1,0.2052,2019-12-30 21:07:47.996978759,16518.0,1.0,0.20520000159740448,0.20520000159740448,0.15571031315948264,0.1325346481091225
0,1982-01-26,41.224998474121094,-104.07499694824219,0,-32767.0,41.25,-104.1,0.19649999,2019-12-30 21:07:47.996978759,16518.0,1.0,0.1964999884366989,0.1964999884366989,0.15073705000343837,0.12810047706619243
0,1982-01-26,41.224998474121094,-104.07499694824219,1,-32767.0,41.199997,-104.049995,0.19649999,2019-12-30 21:07:47.996978759,16518.0,1.0,0.1964999884366989,0.1964999884366989,0.15073705000343837,0.12810047706619243
0,1982-01-26,41.224998474121094,-104.02499389648438,0,-32767.0,41.25,-104.049995,0.18329999,2019-12-30 21:07:47.996978759,16514.0,1.0,0.1832999885082245,0.1832999885082245,0.15797976622926055,0.132391603374321
0,1982-01-26,41.224998474121094,-104.02499389648438,1,-32767.0,41.199997,-103.99999,0.18329999,2019-12-30 21:07:47.996978759,16514.0,1.0,0.1832999885082245,0.1832999885082245,0.15797976622926055,0.132391603374321
0,1982-01-26,41.17499923706055,-104.2249984741211,0,-32767.0,41.2,-104.25,0.19749999,2019-12-30 21:07:47.996978759,16516.0,1.0,0.19749999046325684,0.19749999046325684,0.1517070140255955,0.1377005233450384
0,1982-01-26,41.17499923706055,-104.2249984741211,1,-32767.0,41.149998,-104.2,0.19749999,2019-12-30 21:07:47.996978759,16516.0,1.0,0.19749999046325684,0.19749999046325684,0.1517070140255955,0.1377005233450384
0,1982-01-26,41.17499923706055,-104.17499542236328,0,-32767.0,41.2,-104.2,0.197,2019-12-30 21:07:47.996978759,16514.0,1.0,0.19699999690055847,0.19699999690055847,0.15590270634288306,0.1298861605933011
0,1982-01-26,41.17499923706055,-104.17499542236328,1,-32767.0,41.149998,-104.149994,0.197,2019-12-30 21:07:47.996978759,16514.0,1.0,0.19699999690055847,0.19699999690055847,0.15590270634288306,0.1298861605933011
0,1982-01-26,41.17499923706055,-104.125,0,-32767.0,41.2,-104.15,0.1951,2019-12-30 21:07:47.996978759,16518.0,1.0,0.19509999454021454,0.19509999454021454,0.1573909252088887,0.13693767681228117
0,1982-01-26,41.17499923706055,-104.125,1,-32767.0,41.149998,-104.1,0.1951,2019-12-30 21:07:47.996978759,16518.0,1.0,0.19509999454021454,0.19509999454021454,0.1573909252088887,0.13693767681228117
0,1982-01-26,41.17499923706055,-104.07499694824219,0,-32767.0,41.2,-104.1,0.1884,2019-12-30 21:07:47.996978759,16518.0,1.0,0.188400000333786,0.188400000333786,0.15296319733790298,0.12332117650252161
0,1982-01-26,41.17499923706055,-104.07499694824219,1,-32767.0,41.149998,-104.049995,0.1884,2019-12-30 21:07:47.996978759,16518.0,1.0,0.188400000333786,0.188400000333786,0.15296319733790298,0.12332117650252161
0,1982-01-26,41.17499923706055,-104.02499389648438,0,-32767.0,41.2,-104.049995,0.16499999,2019-12-30 21:07:47.996978759,16514.0,1.0,0.16499999165534973,0.16499999165534973,0.1584699281837144,0.1251783489638871
0,1982-01-26,41.17499923706055,-104.02499389648438,1,-32767.0,41.149998,-103.99999,0.16499999,2019-12-30 21:07:47.996978759,16514.0,1.0,0.16499999165534973,0.16499999165534973,0.1584699281837144,0.1251783489638871
0,1982-01-26,41.124996185302734,-104.2249984741211,0,,,,,,,,0.1913333237171173,0.1913333237171173,0.15514069718104515,0.12940521183411127
0,1982-01-26,41.124996185302734,-104.2249984741211,1,,,,,,,,0.1913333237171173,0.1913333237171173,0.15514069718104515,0.12940521183411127
0,1982-01-26,41.124996185302734,-104.17499542236328,0,,,,,,,,0.1744999885559082,0.1744999885559082,0.15479136523302914,0.13628570028503947
0,1982-01-26,41.124996185302734,-104.17499542236328,1,,,,,,,,0.1744999885559082,0.1744999885559082,0.15479136523302914,0.13628570028503947
0,1982-01-26,41.124996185302734,-104.125,0,-32767.0,41.149998,-104.15,0.2184,2019-12-30 21:07:47.996978759,16514.0,1.0,0.2184000015258789,0.2184000015258789,0.16985487093202045,0.1431300773010672
0,1982-01-26,41.124996185302734,-104.125,1,-32767.0,41.099995,-104.1,0.2184,2019-12-30 21:07:47.996978759,16514.0,1.0,0.2184000015258789,0.2184000015258789,0.16985487093202045,0.1431300773010672
0,1982-01-26,41.124996185302734,-104.07499694824219,0,-32767.0,41.149998,-104.1,0.2179,2019-12-30 21:07:47.996978759,16514.0,1.0,0.21789999306201935,0.21789999306201935,0.1626149438469003,0.1435500155747786
0,1982-01-26,41.124996185302734,-104.07499694824219,1,-32767.0,41.099995,-104.049995,0.2179,2019-12-30 21:07:47.996978759,16514.0,1.0,0.21789999306201935,0.21789999306201935,0.1626149438469003,0.1435500155747786
0,1982-01-26,41.124996185302734,-104.02499389648438,0,-32767.0,41.149998,-104.049995,0.2153,2019-12-30 21:07:47.996978759,16518.0,1.0,0.21529999375343323,0.21529999375343323,0.16355981213447335,0.12795096284585664
0,1982-01-26,41.124996185302734,-104.02499389648438,1,-32767.0,41.099995,-103.99999,0.2153,2019-12-30 21:07:47.996978759,16518.0,1.0,0.21529999375343323,0.21529999375343323,0.16355981213447335,0.12795096284585664
0,1982-01-26,41.07499694824219,-104.2249984741211,0,-32767.0,41.1,-104.25,0.2042,2019-12-30 21:07:47.996978759,16516.0,1.0,0.20419999957084656,0.20419999957084656,0.14604207349411324,0.12252406022919277
0,1982-01-26,41.07499694824219,-104.2249984741211,1,-32767.0,41.049995,-104.2,0.2042,2019-12-30 21:07:47.996978759,16516.0,1.0,0.20419999957084656,0.20419999957084656,0.14604207349411324,0.12252406022919277
0,1982-01-26,41.07499694824219,-104.17499542236328,0,-32767.0,41.1,-104.2,0.20459999,2019-12-30 21:07:47.996978759,16514.0,1.0,0.204599991440773,0.204599991440773,0.12654466816476034,0.11801368422773038
0,1982-01-26,41.07499694824219,-104.17499542236328,1,-32767.0,41.049995,-104.149994,0.20459999,2019-12-30 21:07:47.996978759,16514.0,1.0,0.204599991440773,0.204599991440773,0.12654466816476034,0.11801368422773038
0,1982-01-26,41.07499694824219,-104.125,0,-32767.0,41.1,-104.15,0.2047,2019-12-30 21:07:47.996978759,16518.0,1.0,0.20469999313354492,0.20469999313354492,0.15707066620946866,0.12780806257002414
0,1982-01-26,41.07499694824219,-104.125,1,-32767.0,41.049995,-104.1,0.2047,2019-12-30 21:07:47.996978759,16518.0,1.0,0.20469999313354492,0.20469999313354492,0.15707066620946866,0.12780806257002414
0,1982-01-26,41.07499694824219,-104.07499694824219,0,-32767.0,41.1,-104.1,0.2183,2019-12-30 21:07:47.996978759,16516.0,1.0,0.218299999833107,0.218299999833107,0.15793684176935413,0.13225915292256848
0,1982-01-26,41.07499694824219,-104.07499694824219,1,-32767.0,41.049995,-104.049995,0.2183,2019-12-30 21:07:47.996978759,16516.0,1.0,0.218299999833107,0.218299999833107,0.15793684176935413,0.13225915292256848
0,1982-01-26,41.07499694824219,-104.02499389648438,0,,,,,,,,0.13516665995121002,0.13516665995121002,0.12804171145072954,0.12834420551848522
0,1982-01-26,41.07499694824219,-104.02499389648438,1,,,,,,,,0.13516665995121002,0.13516665995121002,0.12804171145072954,0.12834420551848522
0,1982-01-26,41.02499771118164,-104.2249984741211,0,-32767.0,41.05,-104.25,,,8000.0,1.0,0.17820000648498535,0.17820000648498535,0.14367066283126778,0.12590652000184155
0,1982-01-26,41.02499771118164,-104.2249984741211,1,-32767.0,40.999996,-104.2,,,8000.0,1.0,0.17820000648498535,0.17820000648498535,0.14367066283126778,0.12590652000184155
0,1982-01-26,41.02499771118164,-104.17499542236328,0,-32767.0,41.05,-104.2,,,8000.0,1.0,0.12346667051315308,0.12346667051315308,0.10826473933382624,0.113731290529931
0,1982-01-26,41.02499771118164,-104.17499542236328,1,-32767.0,40.999996,-104.149994,,,8000.0,1.0,0.12346667051315308,0.12346667051315308,0.10826473933382624,0.113731290529931
0,1982-01-26,41.02499771118164,-104.125,0,-32767.0,41.05,-104.15,,,8000.0,1.0,0.17319999635219574,0.17319999635219574,0.1269063399077932,0.1190006364006556
0,1982-01-26,41.02499771118164,-104.125,1,-32767.0,40.999996,-104.1,,,8000.0,1.0,0.17319999635219574,0.17319999635219574,0.1269063399077932,0.1190006364006556
0,1982-01-26,41.02499771118164,-104.07499694824219,0,-32767.0,41.05,-104.1,,,8000.0,1.0,0.17695000767707825,0.17695000767707825,0.13094285817655468,0.12067819477937218
0,1982-01-26,41.02499771118164,-104.07499694824219,1,-32767.0,40.999996,-104.049995,,,8000.0,1.0,0.17695000767707825,0.17695000767707825,0.13094285817655468,0.12067819477937218
0,1982-01-26,41.02499771118164,-104.02499389648438,0,-32767.0,41.05,-104.049995,,,8000.0,1.0,0.18584999442100525,0.18584999442100525,0.15485865457272388,0.1249797593293025
0,1982-01-26,41.02499771118164,-104.02499389648438,1,-32767.0,40.999996,-103.99999,,,8000.0,1.0,0.18584999442100525,0.18584999442100525,0.15485865457272388,0.1249797593293025
0,1982-01-27,41.224998474121094,-104.2249984741211,0,-32767.0,41.25,-104.25,0.19849999,2019-12-30 20:56:23.995056152,16514.0,1.0,0.19849999248981476,0.19849999248981476,0.14429266316816458,0.12911516619186472
0,1982-01-27,41.224998474121094,-104.2249984741211,1,-32767.0,41.199997,-104.2,0.19849999,2019-12-30 20:56:23.995056152,16514.0,1.0,0.19849999248981476,0.19849999248981476,0.14429266316816458,0.12911516619186472
0,1982-01-27,41.224998474121094,-104.17499542236328,0,-32767.0,41.25,-104.2,0.2047,2019-12-30 20:56:23.995056152,16514.0,1.0,0.20469999313354492,0.20469999313354492,0.1410091180118062,0.12936931254161105
0,1982-01-27,41.224998474121094,-104.17499542236328,1,-32767.0,41.199997,-104.149994,0.2047,2019-12-30 20:56:23.995056152,16514.0,1.0,0.20469999313354492,0.20469999313354492,0.1410091180118062,0.12936931254161105
0,1982-01-27,41.224998474121094,-104.125,0,-32767.0,41.25,-104.15,0.2049,2019-12-30 20:56:23.995056152,16518.0,1.0,0.20489999651908875,0.20489999651908875,0.14981262804668663,0.13261561259791094
0,1982-01-27,41.224998474121094,-104.125,1,-32767.0,41.199997,-104.1,0.2049,2019-12-30 20:56:23.995056152,16518.0,1.0,0.20489999651908875,0.20489999651908875,0.14981262804668663,0.13261561259791094
0,1982-01-27,41.224998474121094,-104.07499694824219,0,-32767.0,41.25,-104.1,0.18329999,2019-12-30 20:56:23.995056152,16518.0,1.0,0.1832999885082245,0.1832999885082245,0.14584429916821554,0.12817662685303674
0,1982-01-27,41.224998474121094,-104.07499694824219,1,-32767.0,41.199997,-104.049995,0.18329999,2019-12-30 20:56:23.995056152,16518.0,1.0,0.1832999885082245,0.1832999885082245,0.14584429916821554,0.12817662685303674
0,1982-01-27,41.224998474121094,-104.02499389648438,0,-32767.0,41.25,-104.049995,0.1725,2019-12-30 20:56:23.995056152,16514.0,1.0,0.17249999940395355,0.17249999940395355,0.1547166315473072,0.1324052602376275
0,1982-01-27,41.224998474121094,-104.02499389648438,1,-32767.0,41.199997,-103.99999,0.1725,2019-12-30 20:56:23.995056152,16514.0,1.0,0.17249999940395355,0.17249999940395355,0.1547166315473072,0.1324052602376275
0,1982-01-27,41.17499923706055,-104.2249984741211,0,-32767.0,41.2,-104.25,0.1936,2019-12-30 20:56:23.995056152,16514.0,1.0,0.19359999895095825,0.19359999895095825,0.14568961142202724,0.13770133248228386
0,1982-01-27,41.17499923706055,-104.2249984741211,1,-32767.0,41.149998,-104.2,0.1936,2019-12-30 20:56:23.995056152,16514.0,1.0,0.19359999895095825,0.19359999895095825,0.14568961142202724,0.13770133248228386
0,1982-01-27,41.17499923706055,-104.17499542236328,0,-32767.0,41.2,-104.2,0.2047,2019-12-30 20:56:23.995056152,16514.0,1.0,0.20469999313354492,0.20469999313354492,0.14980110471276936,0.1299035628474933
0,1982-01-27,41.17499923706055,-104.17499542236328,1,-32767.0,41.149998,-104.149994,0.2047,2019-12-30 20:56:23.995056152,16514.0,1.0,0.20469999313354492,0.20469999313354492,0.14980110471276936,0.1299035628474933
0,1982-01-27,41.17499923706055,-104.125,0,-32767.0,41.2,-104.15,0.205,2019-12-30 20:56:23.995056152,16518.0,1.0,0.20499999821186066,0.20499999821186066,0.15157144470311817,0.136946046163496
0,1982-01-27,41.17499923706055,-104.125,1,-32767.0,41.149998,-104.1,0.205,2019-12-30 20:56:23.995056152,16518.0,1.0,0.20499999821186066,0.20499999821186066,0.15157144470311817,0.136946046163496
0,1982-01-27,41.17499923706055,-104.07499694824219,0,-32767.0,41.2,-104.1,0.1915,2019-12-30 20:56:23.995056152,16518.0,1.0,0.1914999932050705,0.1914999932050705,0.14777011593545597,0.12346720952861556
0,1982-01-27,41.17499923706055,-104.07499694824219,1,-32767.0,41.149998,-104.049995,0.1915,2019-12-30 20:56:23.995056152,16518.0,1.0,0.1914999932050705,0.1914999932050705,0.14777011593545597,0.12346720952861556
0,1982-01-27,41.17499923706055,-104.02499389648438,0,-32767.0,41.2,-104.049995,0.1743,2019-12-30 20:56:23.995056152,16514.0,1.0,0.17430000007152557,0.17430000007152557,0.15457530730730096,0.12526219562767563
0,1982-01-27,41.17499923706055,-104.02499389648438,1,-32767.0,41.149998,-103.99999,0.1743,2019-12-30 20:56:23.995056152,16514.0,1.0,0.17430000007152557,0.17430000007152557,0.15457530730730096,0.12526219562767563
0,1982-01-27,41.124996185302734,-104.2249984741211,0,,,,,,,,0.19126665592193604,0.19126665592193604,0.1466835258650836,0.12940512034325208
0,1982-01-27,41.124996185302734,-104.2249984741211,1,,,,,,,,0.19126665592193604,0.19126665592193604,0.1466835258650836,0.12940512034325208
